1000008	0.059693	0.16165	21.1616	 53             33            408           9.01      104.96163	
1000008	0.059693	0.37437	21.3744	 70             22            624           9.06      78.932827	
1000008	0.059693	0.40828	21.4083	 50             40            443           6.64      122.64415	
1000008	0.059693	0.58035	21.5803	 46             34            413           7.66      111.07928	
1000008	0.059693	0.63762	21.6376	 42             52            375           5.16      144.79542	
1000008	0.059693	0.64491	21.6449	 60             42            517           9.61      80.188585	
1000008	0.059693	0.74511	21.7451	 42             31            374           6.34      116.52919	
1000008	0.059693	0.75544	21.7554	 50             62            551          11.86      120.06241	
1000008	0.059693	0.86266	21.8627	 28             39            245           5.08      66.335467	
1000008	0.059693	0.89648	21.8965	 51             43            414           6.09       131.0198	
1000008	0.059693	0.91649	21.9165	 52             33            464           6.81      79.595132	
1000008	0.059693	 1.0327	22.0327	 46             17            360           5.94      90.549978	
1000008	0.059693	 1.0443	22.0443	 48             63            479           7.98      106.33136	
1000008	0.059693	 1.2232	22.2232	 59             39            536           8.14      92.997228	
1000008	0.059693	 1.3201	22.3201	 54             44            483           6.76      81.342823	
1000008	0.059693	 1.3567	22.3567	 43             49            376           6.23      129.68013	
1000008	0.059693	 1.3661	22.3661	 36             33            376           6.36      116.69707	
1000008	0.059693	 1.3939	22.3939	 52             32            447           8.77      112.72184	
1000008	0.059693	 1.4898	22.4898	 36             24            355              6      119.74192	
1000008	0.059693	 1.5139	22.5139	 43             38            367           4.95      91.730786	
1000008	0.059693	 1.5527	22.5527	 48             38            437           6.74      88.721635	
1000008	0.059693	 1.5809	22.5809	 55             32            438           7.87      80.536707	
1000008	0.059693	 2.5102	23.5102	 49             26            403          10.93      112.53483	
1000008	0.059693	 2.5663	23.5663	 53             39            448           5.79      101.52098	
1000008	0.059693	 2.7721	23.7721	 34             76            328           5.44      49.986594	
1000008	0.059693	 2.8696	23.8696	 41             50            427           8.67      110.38154	
1000008	0.059693	 2.9534	23.9534	 62             43            493            8.5      94.076426	
1000009	0.059705	0.39063	24.3906	 55             42            495           9.98      100.93514	
1000009	0.059705	0.44233	24.4423	 62             28            572           6.91      92.185541	
1000009	0.059705	0.49098	 24.491	 29             52            310           5.75       67.05608	
1000009	0.059705	0.55537	24.5554	 53             14            415           6.87      100.78363	
1000009	0.059705	0.77406	24.7741	 44             16            408           8.09      128.41237	
1000009	0.059705	0.83749	24.8375	 76             22            628           8.01      171.28183	
1000009	0.059705	0.84678	24.8468	 61             34            522          10.77      101.56668	
1000009	0.059705	0.94622	24.9462	 49             15            372           7.16      90.307894	
